"OTUId"	"India424"	"Kilo487"	"Lima532"	"Kilo516"	"Lima529"	"India396"	"Juliett469"	"Hotel374"	"Kilo497"	"Charlie134"	"Kilo515"	"Lima570"	"Golf331"	"Hotel344"	"Golf299"	"India431"	"India411"	"Juliett443"	"India388"	"India389"	"Charlie132"	"Juliett463"	"Foxtrot282"	"Delta145"	"Lima571"	"Charlie105"	"Juliett468"	"Foxtrot246"	"Charlie143"	"Kilo501"	"Bravo88"	"Charlie111"	"Delta160"	"Charlie120"	"Kilo484"	"India392"	"Bravo60"	"Lima531"	"Charlie129"	"Echo202"	"India415"	"Kilo507"	"Bravo50"	"Bravo87"	"Hotel355"	"Kilo499"	"Juliett478"	"India387"	"Juliett435"	"India414"	"Bravo81"	"Foxtrot259"	"Delta147"	"Lima544"	"Hotel362"	"Charlie107"	"Foxtrot275"	"India428"	"Echo206"	"Kilo485"	"Bravo53"	"Kilo490"	"Juliett441"	"Bravo67"	"Golf294"	"Kilo500"	"Charlie133"	"Foxtrot269"	"Foxtrot283"	"Golf323"	"Hotel366"	"Golf295"	"Charlie137"	"Juliett467"	"India391"	"Kilo493"	"Hotel363"	"Juliett457"	"Juliett475"	"Foxtrot286"	"Foxtrot257"	"Kilo514"	"Charlie98"	"Juliett439"	"India407"	"Kilo526"	"Kilo508"	"Echo227"	"Charlie106"	"Juliett444"	"Juliett438"	"Lima538"	"Hotel367"	"Charlie97"	"Juliett474"	"Golf296"	"India406"	"Echo207"	"Bravo82"	"India398"	"India402"	"India432"	"India395"	"Kilo492"	"Echo214"	"Kilo483"	"Kilo509"	"Foxtrot267"	"Juliett477"	"Charlie118"	"Echo211"	"Golf297"	"Echo210"	"Echo226"	"Delta164"	"Foxtrot277"	"India430"	"India405"	"Bravo57"	"Juliett445"	"Juliett436"	"Lima561"	"Golf300"	"Golf303"	"Juliett440"	"Echo222"	"Lima533"	"Foxtrot276"	"Echo230"	"Kilo502"	"Golf302"	"Hotel354"	"Charlie115"	"Lima559"	"Hotel368"	"Delta153"	"Lima573"	"Echo237"	"Alpha30"	"Echo208"	"Juliett447"	"Golf332"	"Juliett448"	"Lima536"	"Lima530"	"Golf324"	"Lima549"	"Charlie131"	"Bravo69"	"Lima572"	"Charlie144"	"India409"	"Kilo494"	"Foxtrot264"	"Hotel380"	"Lima567"	"India416"	"Juliett473"	"India385"	"Delta169"	"Alpha37"	"India420"	"Juliett472"	"Bravo76"	"Golf330"	"Bravo59"	"Foxtrot260"	"Charlie119"	"Kilo525"	"Foxtrot243"	"Echo197"	"Juliett446"	"Lima562"	"Lima539"	"Hotel351"	"Delta163"	"Foxtrot247"	"India427"	"Alpha29"	"Kilo481"	"India410"	"Hotel350"	"Alpha34"	"Lima540"	"Hotel369"	"Hotel381"	"Echo199"	"Hotel343"	"Charlie112"	"Hotel373"	"Echo212"	"Foxtrot248"	"Hotel348"	"Bravo58"	"Hotel347"	"Delta156"	"India425"	"Charlie116"	"Echo236"	"Charlie135"	"Golf306"	"India429"	"Hotel378"	"Alpha44"	"Foxtrot272"	"Echo194"	"Lima565"	"Foxtrot255"	"Hotel349"	"Lima558"	"Juliett460"	"Charlie121"	"Charlie128"	"Golf328"	"Charlie140"	"Kilo482"	"Lima553"	"Lima575"	"Golf289"	"Kilo520"	"Golf298"	"Alpha35"	"Juliett462"	"Echo198"	"Hotel365"	"Foxtrot249"	"Charlie138"	"Juliett476"	"Kilo519"	"Kilo511"	"Foxtrot271"	"Delta159"	"Golf320"	"Hotel364"	"Lima541"	"India408"	"Juliett471"	"Delta176"	"Lima535"	"Lima568"	"Charlie99"	"Kilo496"	"Charlie136"	"Echo239"	"Alpha46"	"Hotel379"	"Foxtrot254"	"Echo238"	"India386"	"Foxtrot252"	"Bravo77"	"Golf310"	"Foxtrot253"	"Lima543"	"Kilo513"	"India404"	"Kilo517"	"Charlie141"	"Lima551"	"Lima550"	"Delta157"	"Kilo506"	"Kilo505"	"Juliett442"	"India413"	"Kilo498"	"Delta170"	"Juliett464"	"Foxtrot270"	"Hotel345"	"Golf305"	"Delta161"	"Delta175"	"Kilo503"	"Kilo521"	"Hotel376"	"Hotel371"	"Hotel338"	"Foxtrot261"	"Hotel357"	"Bravo90"	"Charlie127"	"Hotel372"	"Echo200"	"Echo203"	"Charlie130"	"Foxtrot242"	"Foxtrot250"	"Kilo518"	"Golf293"	"Bravo52"	"Delta165"	"Foxtrot279"	"Echo229"	"Lima546"	"Kilo512"	"Echo209"	"India421"	"Delta150"	"Kilo486"	"India412"	"Hotel384"	"Alpha27"	"Kilo522"	"Charlie104"	"Hotel352"	"Hotel383"	"Alpha31"	"Alpha41"	"Delta162"	"Charlie113"	"Charlie126"	"Hotel382"	"Kilo488"	"Delta149"	"Charlie103"	"Alpha45"	"Echo201"	"Juliett470"	"Kilo524"	"Kilo523"	"Delta155"	"Golf329"	"Bravo65"	"Charlie117"	"Delta148"	"Echo235"	"Echo231"	"Hotel358"	"India418"	"Hotel337"	"Lima574"	"Hotel377"	"Foxtrot256"	"Foxtrot274"	"Lima557"	"Alpha18"	"Alpha14"	"Juliett437"	"Alpha42"	"Golf309"	"Foxtrot284"	"Lima555"	"Bravo86"	"Golf334"	"India390"	"Foxtrot278"	"Foxtrot244"	"Bravo89"	"Lima560"	"Charlie108"	"Charlie101"	"Delta171"	"Charlie110"	"India419"	"Charlie123"	"Golf327"	"Foxtrot288"	"Juliett459"	"Alpha22"	"Bravo93"	"Juliett461"	"Lima554"	"Alpha11"	"Echo205"	"Lima547"	"Golf316"	"Foxtrot258"	"Bravo84"	"Foxtrot285"	"Golf317"	"Charlie125"	"Bravo70"	"Alpha43"	"Bravo51"	"Golf313"	"Delta151"	"Golf290"	"Juliett433"	"Bravo78"	"Kilo510"	"Bravo73"	"Charlie102"	"Lima566"	"Delta146"	"Foxtrot266"	"Charlie139"	"Kilo491"	"Delta172"	"Golf301"	"Hotel353"	"Alpha12"	"Lima545"	"Foxtrot245"	"India401"	"Bravo62"	"Kilo504"	"Delta166"	"Lima537"	"Alpha10"	"Foxtrot280"	"Charlie109"	"Delta154"	"Golf318"	"Kilo489"	"Bravo68"	"Bravo96"	"Foxtrot287"	"India400"	"Charlie122"	"Bravo92"	"Lima563"	"India403"	"Bravo95"	"Charlie124"	"Echo204"	"Alpha5"	"Golf315"	"Bravo91"	"Lima569"	"Lima556"	"Foxtrot268"	"Foxtrot251"	"Alpha19"	"Juliett480"	"Golf326"	"Bravo61"	"India394"	"Hotel361"	"Echo221"	"Juliett458"	"Hotel356"	"India417"	"Echo213"	"Echo240"	"Echo225"	"Charlie100"	"Bravo49"	"Bravo80"	"Bravo85"	"Kilo495"	"Echo234"	"Golf325"	"Delta174"	"Foxtrot262"	"Delta158"	"Foxtrot265"	"Alpha47"	"Echo218"	"India397"	"Lima548"	"Golf291"	"Alpha48"	"Alpha3"	"Bravo66"	"Charlie142"	"India426"	"Foxtrot273"	"Alpha26"	"Bravo55"	"Alpha15"	"Golf333"	"Juliett451"	"Echo224"	"Alpha9"	"Golf321"	"Alpha36"	"Lima534"	"Delta173"	"Echo193"	"Alpha20"	"Echo223"	"Echo217"	"Golf308"	"Echo220"	"Bravo75"	"Alpha38"	"Alpha32"	"Golf307"	"Hotel341"	"Foxtrot241"	"Kilo527"	"Golf314"	"Bravo64"	"Golf292"	"Alpha28"	"Kilo528"	"Golf322"	"Delta168"	"Bravo83"	"India393"	"Alpha13"	"Golf304"	"Echo195"	"Alpha7"	"Echo196"	"Alpha4"	"Hotel346"	"Lima564"	"Lima552"	"Hotel339"	"Hotel340"	"Delta167"	"Alpha33"	"Echo219"	"Bravo63"	"Echo228"	"Alpha25"	"Bravo56"	"Juliett479"	"Juliett454"	"Foxtrot281"	"Bravo74"	"Alpha1"	"Golf319"	"Hotel359"	"Lima542"	"Juliett456"	"Alpha16"	"Hotel375"	"Delta152"	"Juliett434"	"Bravo54"	"Delta187"	"Hotel360"	"Delta181"	"India399"	"Bravo72"	"Charlie114"	"Delta179"	"Delta185"	"Delta191"	"Echo216"	"India422"	"Delta177"	"Golf312"	"Bravo94"	"Delta190"	"India423"	"Juliett465"	"Lima576"	"Delta180"	"Bravo71"	"Juliett452"	"Juliett450"	"Juliett449"	"Alpha40"	"Alpha39"	"Alpha21"	"Golf335"	"Echo215"	"Delta188"	"Juliett466"	"Delta189"	"Hotel342"	"Echo232"	"Alpha8"	"Hotel370"	"Alpha17"	"Delta186"	"Delta182"	"Delta178"	"Delta183"	"Bravo79"	"Golf311"	"Juliett453"	"Golf336"	"Delta192"	"Delta184"	"Foxtrot263"	"Echo233"	"Juliett455"	"Alpha2"	"Alpha23"	"taxonomy"
"OTU_1"	0	0	0	0	3	3	1	3840	2	0	3	1	3	2	0	0	0	4	0	0	6	0	17961	1	0	0	2	0	0	0	0	0	0	0	0	0	53109	0	1	22	0	0	2	0	1	0	0	0	0	0	0	0	567	0	2	1	6	0	1	1	0	0	0	2	0	2	0	2	0	27291	0	0	1	2	0	0	3	1	0	25439	1	0	0	1	0	1	0	2	0	4	0	0	3	0	1	0	2	0	0	0	0	0	0	1	2	0	0	1	0	2	0	0	0	0	0	1	2	1	6	0	0	1	1	0	0	0	0	15	8	0	0	1	1	0	12	2045	0	151	0	0	1	1	0	3	1	2	0	3	0	57	0	0	0	0	949	0	0	0	0	0	196	0	0	0	2343	4296	0	0	1	1	35	1	0	2	0	0	0	0	0	0	0	0	0	2	19	5448	0	0	0	513	0	0	7	0	31	3	0	5	0	0	2	0	5032	0	1	2	1	0	0	0	0	1	0	4	0	0	0	0	4	0	0	2	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	5575	1331	4	17	0	404	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	12254	5853	1	0	1	0	6734	0	1081	0	0	0	0	358	0	0	1	0	2	0	2	0	335	1	0	176	1	0	0	1	4115	0	2578	1	1	0	5551	0	0	0	2403	3	1	0	0	2	7492	0	1	0	0	0	3	0	7365	2	3629	1	0	0	1	1	0	22	0	2	0	0	3	0	1	0	3	0	3	0	0	1	1	0	0	29	0	0	0	0	1	0	0	0	1	2	3	4110	5	0	3	0	0	1	0	21	1	0	0	0	0	1	1	2	0	3	0	0	0	0	0	0	0	5	0	1	0	0	3	2	8	0	0	3	0	207	0	0	0	2	0	1	0	4935	0	1	0	0	0	0	171	0	0	1	1	0	2	0	0	0	0	1	0	0	0	376	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	8	1	0	0	0	1	0	0	0	0	0	20	2	0	0	74	1	0	1	0	0	0	415	0	0	0	5	0	0	3	0	0	0	1	0	0	0	1	0	1	0	0	0	10	3	0	2	0	0	0	0	1	1	0	1	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	"0.29|Hypoxylon_cercidicola|EU|SH216340.06FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Hypoxylon;s__Hypoxylon_cercidicola ..."
"OTU_10"	1	2	1	2	0	0	0	0	0	1	1	0	0	0	8730	0	0	0	0	0	1	0	2	0	0	0	3	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1577	0	0	2	0	4	0	873	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	2	0	0	0	1412	0	0	3	0	0	0	0	1	2	0	0	0	0	0	0	3675	0	0	0	0	0	0	2	0	0	0	11177	522	1	0	1	0	1	1	5536	3	0	0	0	0	2	0	0	0	0	1	1	0	0	7253	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	1	1	0	0	0	0	0	1	0	1	2	0	1	0	0	0	0	14570	0	1	0	0	0	0	0	0	0	0	0	0	5086	0	0	0	0	51	0	10840	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	2	0	12685	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	8755	3	0	0	1	1	0	0	0	0	0	0	1	0	1	0	2	0	6	6471	0	0	2	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	3	0	0	0	2	1	0	0	1	1	0	0	1	18	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3698	0	0	0	6454	0	0	0	0	1	1	0	0	0	1	0	1010	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	724	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	3	0	4	1	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	880	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1855	1	2	0	0	0	0	1	0	9	0	0	2	2	0	1	0	0	0	5	0	0	0	9	0	0	1	0	0	0	0	44	0	0	0	0	2	0	0	0	0	0	0	0	0	145	0	1	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"1|Lentinellus_subaustralis|EU|SH200805.06FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Auriscalpiaceae;g__Lentinellus;s__Lentinellus_subaustralis ..."
"OTU_100"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	744	0	1	2747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1107	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"1|Nemania_sp|EU|SH241717.06FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Nemania;s__Nemania_sp ..."
"OTU_11"	12	7	15	6	80	58	465	28	275	0	0	1044	0	0	0	11	116	0	492	17	0	0	0	0	192	0	476	32	12	2	1	0	0	0	23	0	0	172	0	0	0	0	0	0	4	0	103	321	0	39	2	0	0	498	0	0	0	0	0	101	35	7	14	0	4	18	0	2	0	10	0	0	0	45	2640	79	0	764	0	0	0	1	0	36	73	1	0	0	0	61	3886	3477	0	0	1	0	101	0	118	0	155	74	2775	51	9	104	23	0	34	0	0	0	20	0	0	0	33	1638	0	2196	79	340	3	0	288	0	35	0	18	18	0	0	0	64	0	0	109	0	0	3	20	10	377	2	48	0	16	0	1	0	0	26	0	0	0	16	0	259	62	0	106	18	105	0	5	0	0	0	3	0	30	1093	3252	235	10	0	0	75	0	140	524	0	0	174	0	1	0	0	0	58	0	0	0	0	0	0	11	0	0	0	0	179	0	0	0	0	16	0	0	0	0	0	6	0	0	109	0	869	0	0	0	0	600	25	0	0	0	92	177	0	9	0	0	1	2	262	1000	3	1066	125	0	140	0	0	0	0	1	0	20	0	0	1	0	563	87	117	0	0	2302	13	0	0	1	156	18	1113	1	725	0	0	0	1	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	325	3	0	1	1	825	109	0	0	7	0	1	0	0	0	0	0	1	0	151	0	0	0	0	40	4	91	7	0	0	0	0	0	0	0	1434	0	45	0	1	1	57	0	0	1166	0	4	0	39	58	0	233	0	0	0	0	0	0	0	0	12	0	0	0	6	0	0	187	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	437	10	36	0	0	0	41	0	0	0	0	0	954	0	0	1	909	0	0	346	0	0	0	0	0	0	7	45	653	0	0	0	0	1	0	0	0	0	0	0	0	71	0	0	0	0	0	101	15	1	0	0	0	0	0	0	0	68	62	0	0	0	0	0	8	0	0	1	1	0	1	0	0	0	0	19	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"1|Phialocephala_lagerbergii|EU|SH234170.06FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Vibrisseaceae;g__Phialocephala;s__Phialocephala_lagerbergii ..."
"OTU_12"	4248	6914	91	22587	1225	20	0	0	0	0	8858	0	0	1	2	0	3020	403	0	667	3	3377	0	0	0	0	3	0	0	145	1	0	0	0	0	2494	0	178	0	1	37	543	0	0	0	965	454	0	864	87	0	0	0	0	0	0	0	0	0	405	1	44	195	0	0	1823	0	1	0	3	0	4	0	1097	6	0	0	3	1	0	0	86	0	3976	860	91	0	0	1	2	715	0	0	1	0	0	0	0	0	20	0	0	1	1150	0	1	33	0	1	0	0	0	0	0	0	0	0	0	0	433	0	1	1	0	34	0	104	1	0	209	0	0	0	1	1	0	0	0	0	0	0	0	0	0	209	4	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	5	172	0	0	1	1	1	1	2	0	0	0	1	0	0	2	0	0	0	1	0	0	1	1	0	2	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	19	234	0	1	0	0	0	0	1	0	1	33	0	122	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	1	0	0	0	120	185	58	73	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	1	0	0	0	0	0	8	0	0	0	0	0	0	2	1	0	0	63	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	3	0	0	0	15	1	0	0	0	0	0	0	0	0	2	0	0	0	1	1	2	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	1	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	6	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0	0	2	0	0	2	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"0.96|Ascomycota_sp|EU|SH194645.06FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__Ascomycota;s__Ascomycota_sp ..."
"OTU_13"	0	0	0	1	0	0	0	0	0	0	0	0	0	1	388	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	895	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1042	0	0	0	0	4676	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1637	0	2	0	0	9632	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	1	69	0	213	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	3648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	7	1	0	0	2	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	"0.37|Hypoxylon_lenormandii|EU|SH228901.06FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Hypoxylon;s__Hypoxylon_lenormandii ..."
"OTU_14"	1	0	0	3	2	1	0	0	0	5637	1	0	0	0	3	1	0	1	0	2	11871	0	0	0	0	7602	0	0	1807	0	0	3104	0	0	0	1	1	1	6	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	2	0	0	0	16575	0	0	2	0	0	689	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6284	1	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	4	0	1	645	1	0	2	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5894	0	0	217	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5583	0	0	2	1	1	0	163	0	1	0	3	0	0	0	0	0	1	2	0	1	0	0	0	2	0	0	1	0	0	0	0	1	0	0	1	0	2	1942	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	50	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	2	1	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	96	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	1	0	0	0	1	1	5	2	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	423	1	0	0	85	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"0.62|Agaricomycetes_sp|EU|SH214769.06FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__Agaricomycetes;s__Agaricomycetes_sp ..."
